,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-10-15,3.0,43.0,12.0,58.0
2013-10-16,7.0,57.0,13.0,77.0
2013-10-17,41.0,272.0,164.0,477.0
2013-10-18,1.0,59.0,48.0,108.0
2013-10-19,2.0,5.0,5.0,12.0
2013-10-20,0.0,15.0,6.0,21.0
2013-10-21,0.0,46.0,15.0,61.0
2013-10-22,1.0,54.0,29.0,84.0
2013-10-23,1.0,38.0,35.0,74.0
2013-10-24,3.0,51.0,21.0,75.0
2013-10-25,2.0,16.0,14.0,32.0
2013-10-26,0.0,2.0,3.0,5.0
2013-10-27,0.0,7.0,2.0,9.0
2013-10-28,6.0,69.0,3.0,78.0
2013-10-29,1.0,47.0,22.0,70.0
2013-10-30,18.0,65.0,16.0,99.0
2013-10-31,1.0,45.0,18.0,64.0
2013-11-01,3.0,32.0,14.0,49.0
2013-11-02,0.0,15.0,2.0,17.0
2013-11-03,0.0,6.0,11.0,17.0
2013-11-04,1.0,31.0,14.0,46.0
2013-11-05,10.0,46.0,24.0,80.0
2013-11-06,1.0,31.0,8.0,40.0
2013-11-07,5.0,40.0,13.0,58.0
2013-11-08,1.0,28.0,4.0,33.0
2013-11-09,0.0,12.0,2.0,14.0
2013-11-10,0.0,22.0,1.0,23.0
2013-11-11,1.0,50.0,8.0,59.0
2013-11-12,21.0,74.0,12.0,107.0
2013-11-13,5.0,73.0,13.0,91.0
2013-11-14,10.0,83.0,24.0,117.0
2013-11-15,1.0,51.0,5.0,57.0
2013-11-16,0.0,14.0,3.0,17.0
2013-11-17,0.0,19.0,6.0,25.0
2013-11-18,2.0,61.0,6.0,69.0
2013-11-19,2.0,115.0,22.0,139.0
2013-11-20,15.0,110.0,12.0,137.0
2013-11-21,1.0,69.0,25.0,95.0
2013-11-22,3.0,49.0,7.0,59.0
2013-11-23,2.0,15.0,1.0,18.0
2013-11-24,0.0,23.0,7.0,30.0
2013-11-25,3.0,66.0,16.0,85.0
2013-11-26,5.0,38.0,13.0,56.0
2013-11-27,24.0,87.0,6.0,117.0
2013-11-28,1.0,13.0,3.0,17.0
2013-11-29,3.0,41.0,18.0,62.0
2013-11-30,0.0,8.0,4.0,12.0
2013-12-01,1.0,20.0,3.0,24.0
