,NUM_NEG,NUM_NEU,NUM_POS,TW
2014-05-29,11.0,98.0,7.0,116.0
2014-05-30,4.0,94.0,9.0,107.0
2014-05-31,0.0,75.0,4.0,79.0
2014-06-01,1.0,30.0,11.0,42.0
2014-06-02,10.0,103.0,47.0,160.0
2014-06-03,6.0,85.0,47.0,138.0
2014-06-04,4.0,75.0,32.0,111.0
2014-06-05,0.0,122.0,22.0,144.0
2014-06-06,5.0,78.0,14.0,97.0
2014-06-07,0.0,62.0,5.0,67.0
2014-06-08,0.0,47.0,3.0,50.0
2014-06-09,7.0,100.0,3.0,110.0
2014-06-10,1.0,91.0,26.0,118.0
2014-06-11,2.0,57.0,9.0,68.0
2014-06-12,11.0,90.0,24.0,125.0
2014-06-13,5.0,70.0,31.0,106.0
2014-06-14,1.0,41.0,8.0,50.0
2014-06-15,2.0,48.0,0.0,50.0
2014-06-16,1.0,94.0,15.0,110.0
2014-06-17,3.0,36.0,8.0,47.0
2014-06-18,1.0,53.0,11.0,65.0
2014-06-19,1.0,73.0,31.0,105.0
2014-06-20,2.0,79.0,26.0,107.0
2014-06-21,4.0,33.0,2.0,39.0
2014-06-22,2.0,21.0,7.0,30.0
2014-06-23,0.0,56.0,3.0,59.0
2014-06-24,0.0,73.0,10.0,83.0
2014-06-25,2.0,68.0,20.0,90.0
2014-06-26,1.0,28.0,2.0,31.0
2014-06-27,0.0,42.0,4.0,46.0
2014-06-28,2.0,17.0,4.0,23.0
2014-06-29,2.0,16.0,6.0,24.0
2014-06-30,6.0,66.0,14.0,86.0
2014-07-01,2.0,52.0,14.0,68.0
2014-07-02,3.0,97.0,16.0,116.0
2014-07-03,6.0,61.0,9.0,76.0
2014-07-04,7.0,28.0,2.0,37.0
2014-07-05,0.0,34.0,7.0,41.0
2014-07-06,3.0,33.0,8.0,44.0
2014-07-07,12.0,111.0,45.0,168.0
2014-07-08,8.0,88.0,10.0,106.0
2014-07-09,9.0,115.0,10.0,134.0
2014-07-10,2.0,89.0,8.0,99.0
2014-07-11,7.0,99.0,19.0,125.0
2014-07-12,0.0,27.0,11.0,38.0
2014-07-13,3.0,78.0,11.0,92.0
2014-07-14,3.0,192.0,26.0,221.0
2014-07-15,34.0,461.0,271.0,766.0
2014-07-16,11.0,198.0,77.0,286.0
2014-07-17,17.0,114.0,26.0,157.0
2014-07-18,6.0,80.0,50.0,136.0
2014-07-19,0.0,16.0,9.0,25.0
2014-07-20,2.0,14.0,1.0,17.0
2014-07-21,2.0,108.0,114.0,224.0
2014-07-22,2.0,76.0,49.0,127.0
2014-07-23,0.0,50.0,24.0,74.0
2014-07-24,8.0,114.0,14.0,136.0
2014-07-25,2.0,62.0,17.0,81.0
2014-07-26,0.0,24.0,2.0,26.0
2014-07-27,0.0,12.0,0.0,12.0
2014-07-28,3.0,74.0,22.0,99.0
2014-07-29,1.0,72.0,20.0,93.0
2014-07-30,1.0,71.0,7.0,79.0
2014-07-31,12.0,111.0,14.0,137.0
2014-08-01,3.0,97.0,19.0,119.0
2014-08-02,3.0,47.0,6.0,56.0
2014-08-03,0.0,54.0,4.0,58.0
2014-08-04,1.0,76.0,3.0,80.0
2014-08-05,2.0,48.0,7.0,57.0
2014-08-06,1.0,38.0,10.0,49.0
2014-08-07,0.0,46.0,8.0,54.0
2014-08-08,2.0,72.0,9.0,83.0
2014-08-09,2.0,14.0,2.0,18.0
2014-08-10,0.0,10.0,0.0,10.0
2014-08-11,0.0,65.0,11.0,76.0
2014-08-12,2.0,89.0,6.0,97.0
2014-08-13,1.0,61.0,15.0,77.0
2014-08-14,0.0,75.0,15.0,90.0
2014-08-15,1.0,54.0,9.0,64.0
2014-08-16,0.0,27.0,4.0,31.0
2014-08-17,3.0,28.0,1.0,32.0
2014-08-18,0.0,53.0,12.0,65.0
2014-08-19,5.0,45.0,7.0,57.0
2014-08-20,4.0,32.0,4.0,40.0
2014-08-21,0.0,111.0,17.0,128.0
2014-08-22,2.0,52.0,13.0,67.0
2014-08-23,0.0,52.0,4.0,56.0
2014-08-24,0.0,33.0,4.0,37.0
2014-08-25,4.0,69.0,6.0,79.0
2014-08-26,0.0,75.0,7.0,82.0
2014-08-27,7.0,54.0,3.0,64.0
2014-08-28,18.0,84.0,8.0,110.0
2014-08-29,15.0,135.0,6.0,156.0
2014-08-30,2.0,56.0,3.0,61.0
2014-08-31,0.0,12.0,2.0,14.0
2014-09-01,3.0,27.0,1.0,31.0
2014-09-02,15.0,77.0,15.0,107.0
2014-09-03,4.0,85.0,4.0,93.0
2014-09-04,10.0,160.0,47.0,217.0
2014-09-05,16.0,118.0,37.0,171.0
2014-09-06,4.0,27.0,1.0,32.0
2014-09-07,3.0,24.0,8.0,35.0
2014-09-08,8.0,101.0,6.0,115.0
2014-09-09,5.0,90.0,8.0,103.0
2014-09-10,16.0,167.0,37.0,220.0
2014-09-11,6.0,90.0,10.0,106.0
2014-09-12,5.0,106.0,19.0,130.0
2014-09-13,6.0,73.0,2.0,81.0
2014-09-14,7.0,51.0,6.0,64.0
2014-09-15,15.0,218.0,13.0,246.0
2014-09-16,20.0,132.0,7.0,159.0
2014-09-17,29.0,210.0,33.0,272.0
2014-09-18,1.0,11.0,0.0,12.0
