,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-05-31,0.0,1.0,0.0,1.0
2013-06-01,0.0,3.0,0.0,3.0
2013-06-02,0.0,2.0,0.0,2.0
2013-06-03,0.0,7.0,1.0,8.0
2013-06-04,0.0,13.0,5.0,18.0
2013-06-05,0.0,1.0,10.0,11.0
2013-06-06,1.0,9.0,5.0,15.0
2013-06-07,1.0,15.0,8.0,24.0
2013-06-08,0.0,3.0,0.0,3.0
2013-06-09,0.0,3.0,0.0,3.0
2013-06-10,0.0,33.0,25.0,58.0
2013-06-11,1.0,10.0,3.0,14.0
2013-06-12,1.0,2.0,4.0,7.0
2013-06-13,0.0,3.0,0.0,3.0
2013-06-14,0.0,24.0,7.0,31.0
2013-06-15,0.0,10.0,1.0,11.0
2013-06-16,0.0,3.0,1.0,4.0
2013-06-17,1.0,8.0,4.0,13.0
2013-06-18,0.0,7.0,9.0,16.0
2013-06-19,0.0,11.0,3.0,14.0
2013-06-20,2.0,8.0,3.0,13.0
2013-06-21,0.0,19.0,2.0,21.0
2013-06-22,0.0,1.0,0.0,1.0
2013-06-23,0.0,1.0,1.0,2.0
2013-06-24,0.0,5.0,0.0,5.0
2013-06-25,0.0,5.0,1.0,6.0
2013-06-26,0.0,1.0,1.0,2.0
2013-06-27,1.0,4.0,2.0,7.0
2013-06-28,4.0,23.0,3.0,30.0
2013-06-29,0.0,6.0,1.0,7.0
2013-06-30,0.0,5.0,2.0,7.0
2013-07-01,14.0,7.0,0.0,21.0
2013-07-02,1.0,8.0,2.0,11.0
2013-07-03,1.0,5.0,1.0,7.0
2013-07-04,2.0,2.0,0.0,4.0
2013-07-05,0.0,9.0,3.0,12.0
2013-07-06,0.0,10.0,5.0,15.0
2013-07-07,0.0,7.0,1.0,8.0
2013-07-08,0.0,9.0,3.0,12.0
2013-07-09,1.0,11.0,6.0,18.0
2013-07-10,0.0,8.0,3.0,11.0
2013-07-11,0.0,5.0,7.0,12.0
2013-07-12,1.0,11.0,1.0,13.0
2013-07-13,0.0,0.0,0.0,0.0
2013-07-14,0.0,0.0,2.0,2.0
2013-07-15,2.0,8.0,2.0,12.0
2013-07-16,1.0,3.0,2.0,6.0
2013-07-17,1.0,9.0,0.0,10.0
2013-07-18,1.0,10.0,10.0,21.0
2013-07-19,0.0,17.0,6.0,23.0
2013-07-20,0.0,2.0,0.0,2.0
2013-07-21,0.0,6.0,2.0,8.0
2013-07-22,1.0,8.0,10.0,19.0
2013-07-23,0.0,10.0,0.0,10.0
2013-07-24,1.0,23.0,0.0,24.0
2013-07-25,3.0,63.0,29.0,95.0
2013-07-26,1.0,7.0,10.0,18.0
2013-07-27,0.0,8.0,0.0,8.0
2013-07-28,0.0,5.0,1.0,6.0
2013-07-29,0.0,9.0,5.0,14.0
2013-07-30,0.0,9.0,2.0,11.0
2013-07-31,1.0,14.0,13.0,28.0
2013-08-01,0.0,5.0,8.0,13.0
2013-08-02,0.0,9.0,2.0,11.0
2013-08-03,0.0,1.0,0.0,1.0
2013-08-04,0.0,3.0,0.0,3.0
2013-08-05,0.0,5.0,0.0,5.0
2013-08-06,0.0,14.0,7.0,21.0
2013-08-07,5.0,4.0,1.0,10.0
2013-08-08,0.0,9.0,2.0,11.0
2013-08-09,1.0,16.0,7.0,24.0
2013-08-10,0.0,6.0,0.0,6.0
2013-08-11,0.0,0.0,0.0,0.0
2013-08-12,0.0,11.0,1.0,12.0
2013-08-13,1.0,13.0,1.0,15.0
2013-08-14,0.0,8.0,1.0,9.0
2013-08-15,0.0,9.0,1.0,10.0
2013-08-16,1.0,6.0,7.0,14.0
2013-08-17,0.0,1.0,1.0,2.0
2013-08-18,0.0,1.0,0.0,1.0
2013-08-19,0.0,3.0,1.0,4.0
2013-08-20,0.0,6.0,0.0,6.0
2013-08-21,1.0,3.0,6.0,10.0
2013-08-22,0.0,3.0,2.0,5.0
2013-08-23,0.0,12.0,44.0,56.0
2013-08-24,0.0,4.0,3.0,7.0
2013-08-25,0.0,0.0,0.0,0.0
2013-08-26,0.0,7.0,4.0,11.0
2013-08-27,2.0,6.0,3.0,11.0
2013-08-28,1.0,5.0,0.0,6.0
2013-08-29,5.0,10.0,1.0,16.0
2013-08-30,16.0,12.0,0.0,28.0
2013-08-31,3.0,2.0,0.0,5.0
