,HIGH,CLOSE,OPEN,LOW
2013-08-22,52.66,52.22,52.03,51.93
2013-08-23,52.42,52.33,52.28,51.9
2013-08-26,52.54,51.8,52.16,51.79
2013-08-27,51.55,50.6,51.03,50.55
2013-08-28,51.05,50.59,50.29,50.13
2013-08-29,51.18,50.7,50.62,50.45
2013-08-30,50.86,50.5,50.86,50.29
2013-09-02,,,,
2013-09-03,51.72,51.12,51.25,50.83
2013-09-04,52.1,51.87,51.18,50.93
2013-09-05,52.52,52.13,52.08,51.91
2013-09-06,52.71,52.55,52.4,51.28
2013-09-09,53.19,52.85,52.78,52.52
2013-09-10,53.93,53.67,53.83,53.3
2013-09-11,53.76,53.27,53.36,53.06
2013-09-12,53.71,52.24,53.5,52.08
2013-09-13,52.8,52.61,52.3,52.23
2013-09-16,53.51,53.15,53.44,52.97
2013-09-17,53.32,53.08,53.19,52.88
2013-09-18,53.87,53.42,52.69,52.56
2013-09-19,53.75,52.76,53.7,52.53
2013-09-20,53.47,52.88,53.06,52.83
2013-09-23,52.34,51.45,52.05,51.39
2013-09-24,51.28,50.33,51.01,50.28
2013-09-25,51.9,51.71,50.21,50.06
2013-09-26,52.56,51.88,52.01,51.54
2013-09-27,52.4,52.24,51.5,51.39
2013-09-30,52.09,51.69,51.73,51.44
2013-10-01,52.09,51.95,51.63,51.45
2013-10-02,52.45,52.01,51.32,51.29
2013-10-03,52.2,51.91,52.07,51.5
2013-10-04,52.68,52.65,52.06,52.01
2013-10-07,52.36,51.84,52.28,51.84
2013-10-08,51.96,50.89,51.92,50.84
2013-10-09,51.34,50.77,51.14,50.25
2013-10-10,52.56,52.45,51.85,51.38
2013-10-11,53.35,52.52,52.98,52.16
2013-10-14,52.84,52.72,51.9,51.76
2013-10-15,53.04,52.31,52.91,52.18
2013-10-16,54.07,54.0,52.62,52.58
2013-10-17,54.29,54.2,53.77,53.61
2013-10-18,54.58,54.3,54.26,53.8
2013-10-21,54.85,54.25,54.27,53.89
2013-10-22,54.68,53.81,54.64,53.73
2013-10-23,53.36,52.76,53.31,52.72
2013-10-24,52.88,52.48,52.85,52.11
