,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-05-31,,,,
2013-06-01,0.0,4.0,0.0,4.0
2013-06-02,0.0,0.0,0.0,0.0
2013-06-03,0.0,10.0,5.0,15.0
2013-06-04,0.0,1.0,1.0,2.0
2013-06-05,0.0,22.0,1.0,23.0
2013-06-06,0.0,19.0,3.0,22.0
2013-06-07,0.0,19.0,2.0,21.0
2013-06-08,0.0,2.0,0.0,2.0
2013-06-09,0.0,1.0,0.0,1.0
2013-06-10,0.0,3.0,0.0,3.0
2013-06-11,0.0,4.0,2.0,6.0
2013-06-12,0.0,8.0,3.0,11.0
2013-06-13,2.0,15.0,2.0,19.0
2013-06-14,0.0,15.0,2.0,17.0
2013-06-15,1.0,18.0,1.0,20.0
2013-06-16,0.0,4.0,1.0,5.0
2013-06-17,0.0,29.0,3.0,32.0
2013-06-18,5.0,35.0,6.0,46.0
2013-06-19,3.0,21.0,1.0,25.0
2013-06-20,4.0,17.0,4.0,25.0
2013-06-21,3.0,8.0,1.0,12.0
2013-06-22,1.0,1.0,0.0,2.0
2013-06-23,1.0,2.0,0.0,3.0
2013-06-24,3.0,14.0,0.0,17.0
2013-06-25,0.0,5.0,0.0,5.0
2013-06-26,0.0,4.0,2.0,6.0
2013-06-27,0.0,9.0,2.0,11.0
2013-06-28,1.0,9.0,3.0,13.0
2013-06-29,0.0,2.0,0.0,2.0
2013-06-30,0.0,5.0,5.0,10.0
2013-07-01,0.0,20.0,1.0,21.0
2013-07-02,0.0,16.0,6.0,22.0
2013-07-03,1.0,18.0,4.0,23.0
2013-07-04,1.0,7.0,1.0,9.0
2013-07-05,0.0,16.0,3.0,19.0
2013-07-06,0.0,9.0,0.0,9.0
2013-07-07,1.0,11.0,1.0,13.0
2013-07-08,0.0,8.0,2.0,10.0
2013-07-09,4.0,9.0,11.0,24.0
2013-07-10,2.0,9.0,2.0,13.0
2013-07-11,0.0,13.0,12.0,25.0
2013-07-12,4.0,20.0,7.0,31.0
2013-07-13,0.0,6.0,2.0,8.0
2013-07-14,0.0,0.0,2.0,2.0
2013-07-15,0.0,22.0,2.0,24.0
2013-07-16,0.0,15.0,0.0,15.0
2013-07-17,0.0,10.0,0.0,10.0
2013-07-18,1.0,9.0,17.0,27.0
2013-07-19,0.0,13.0,15.0,28.0
2013-07-20,0.0,1.0,3.0,4.0
2013-07-21,0.0,2.0,1.0,3.0
2013-07-22,0.0,21.0,9.0,30.0
2013-07-23,11.0,55.0,82.0,148.0
2013-07-24,0.0,25.0,27.0,52.0
2013-07-25,1.0,16.0,12.0,29.0
2013-07-26,0.0,17.0,7.0,24.0
2013-07-27,0.0,4.0,10.0,14.0
2013-07-28,0.0,3.0,2.0,5.0
2013-07-29,1.0,15.0,8.0,24.0
2013-07-30,0.0,10.0,11.0,21.0
2013-07-31,4.0,10.0,10.0,24.0
2013-08-01,0.0,13.0,6.0,19.0
2013-08-02,0.0,15.0,1.0,16.0
2013-08-03,0.0,0.0,0.0,0.0
2013-08-04,0.0,2.0,1.0,3.0
2013-08-05,0.0,9.0,4.0,13.0
2013-08-06,1.0,9.0,1.0,11.0
2013-08-07,3.0,10.0,2.0,15.0
2013-08-08,0.0,9.0,8.0,17.0
2013-08-09,0.0,17.0,7.0,24.0
