,HIGH,CLOSE,OPEN,LOW
2014-02-25,81.0,80.98,79.68,79.33
2014-02-26,82.71,81.71,80.91,80.79
2014-02-27,82.2,81.99,81.66,80.61
2014-02-28,83.1,82.04,81.89,81.39
2014-03-03,82.03,81.99,80.73,80.62
2014-03-04,83.2,82.86,82.9,82.71
2014-03-05,83.2,82.91,82.91,82.57
2014-03-06,82.89,82.43,82.75,82.23
2014-03-07,82.67,82.54,82.61,82.04
2014-03-10,82.54,82.18,82.34,81.73
2014-03-11,81.85,81.29,81.67,81.05
2014-03-12,80.85,80.55,80.55,80.24
2014-03-13,81.09,78.8,81.06,78.72
2014-03-14,79.88,79.38,78.82,78.79
2014-03-17,80.18,79.57,79.57,79.25
2014-03-18,80.56,79.82,79.88,79.62
2014-03-19,80.49,79.76,79.85,79.39
2014-03-20,80.24,80.1,79.86,79.46
2014-03-21,81.9,80.4,80.78,80.25
2014-03-24,80.46,79.67,80.41,79.2
2014-03-25,80.09,79.47,80.05,79.16
2014-03-26,79.78,78.86,79.51,78.86
2014-03-27,79.02,78.68,78.73,78.37
2014-03-28,79.5,78.71,78.9,78.49
2014-03-31,79.33,79.14,79.21,78.84
2014-04-01,80.29,79.39,79.24,79.24
2014-04-02,80.76,79.96,79.54,79.49
2014-04-03,80.02,79.38,79.95,78.98
2014-04-04,79.7,78.73,79.64,78.49
2014-04-07,78.69,77.14,78.53,77.03
2014-04-08,77.44,77.11,76.95,76.42
2014-04-09,77.93,77.76,77.29,77.14
2014-04-10,78.24,76.78,77.62,76.7
2014-04-11,77.06,75.71,76.54,75.65
2014-04-14,76.86,75.96,76.3,75.51
2014-04-15,76.4,75.89,76.39,74.61
2014-04-16,76.58,76.57,76.42,75.8
2014-04-17,77.69,77.09,76.26,75.91
2014-04-18,,,,
2014-04-21,78.35,77.96,78.35,77.67
2014-04-22,80.23,79.66,78.74,78.62
2014-04-23,80.05,78.53,79.87,78.44
2014-04-24,79.82,79.76,78.96,78.72
2014-04-25,79.7,79.39,79.41,79.03
2014-04-28,80.91,80.17,79.16,79.16
2014-04-29,80.32,79.52,80.32,79.51
2014-04-30,79.74,79.51,79.74,78.73
2014-05-01,79.65,79.32,79.51,78.95
2014-05-02,80.16,79.4,79.19,79.12
2014-05-05,79.19,78.69,79.0,78.56
2014-05-06,78.75,77.43,78.64,77.35
2014-05-07,77.96,77.09,77.85,76.52
2014-05-08,77.73,77.06,76.94,76.66
2014-05-09,77.75,77.73,77.06,76.81
2014-05-12,78.44,78.27,77.69,77.69
2014-05-13,78.68,77.28,78.15,77.04
2014-05-14,77.37,76.3,77.24,76.17
2014-05-15,76.29,76.24,76.05,75.32
2014-05-16,77.37,77.36,76.79,76.65
2014-05-19,77.07,76.5,76.58,76.37
2014-05-20,78.82,77.95,77.92,77.4
2014-05-21,78.51,78.06,78.25,77.75
2014-05-22,79.06,78.78,77.76,77.76
2014-05-23,79.4,79.19,78.77,78.51
2014-05-26,,,,
2014-05-27,80.0,79.69,79.49,79.3
2014-05-28,80.0,79.68,79.56,79.27
2014-05-29,79.99,79.9,79.88,79.44
2014-05-30,80.27,80.22,79.77,79.58
2014-06-02,81.06,80.84,80.25,80.17
2014-06-03,80.88,80.68,80.19,80.15
2014-06-04,80.89,80.55,80.32,80.06
2014-06-05,80.86,80.37,80.67,80.28
2014-06-06,81.27,80.63,80.64,80.51
2014-06-09,81.32,80.62,80.63,80.42
2014-06-10,80.85,80.74,80.26,80.22
2014-06-11,80.73,79.83,80.43,79.76
2014-06-12,79.78,78.42,79.73,78.2
2014-06-13,78.64,78.02,78.64,77.75
2014-06-16,79.09,78.87,77.96,77.96
2014-06-17,80.46,80.02,78.84,78.73
2014-06-18,80.76,80.7,79.87,79.79
2014-06-19,80.85,80.42,80.71,79.95
