,HIGH,CLOSE,OPEN,LOW
2014-08-06,56.14,55.94,55.88,55.72
2014-08-07,56.56,55.64,56.21,55.57
2014-08-08,56.61,56.53,55.87,55.58
2014-08-11,57.04,56.64,56.86,56.46
2014-08-12,57.14,57.03,56.54,56.52
2014-08-13,57.89,57.88,57.47,57.16
2014-08-14,58.79,58.79,58.06,57.98
2014-08-15,59.0,58.61,58.8,58.03
2014-08-18,58.87,58.4,58.8,58.35
2014-08-19,58.95,58.91,58.85,58.34
2014-08-20,59.57,59.49,58.68,58.52
2014-08-21,59.66,58.83,59.4,58.79
2014-08-22,59.36,59.17,59.04,58.89
2014-08-25,59.87,59.75,59.34,59.26
2014-08-26,60.4,60.2,59.67,59.66
2014-08-27,60.58,60.26,60.42,60.11
2014-08-28,60.24,60.03,59.89,59.83
2014-08-29,60.46,60.11,60.46,59.83
2014-09-01,,,,
2014-09-02,60.1,59.77,59.73,59.67
2014-09-03,60.86,60.48,60.12,60.06
2014-09-04,61.0,60.08,60.52,59.92
2014-09-05,61.17,61.14,60.42,60.15
2014-09-08,61.33,61.05,61.22,60.83
2014-09-09,61.03,60.57,60.84,60.47
2014-09-10,60.87,60.77,60.67,60.35
2014-09-11,60.45,60.11,60.21,59.81
2014-09-12,60.13,59.55,59.9,59.26
2014-09-15,59.99,59.53,59.65,59.5
2014-09-16,60.06,60.0,59.51,59.28
2014-09-17,60.01,59.89,59.71,59.28
2014-09-18,60.34,60.32,60.13,59.82
