,NUM_NEG,NUM_NEU,NUM_POS,TW
2013-08-04,0.0,2.0,1.0,3.0
2013-08-05,0.0,9.0,2.0,11.0
2013-08-06,0.0,10.0,2.0,12.0
2013-08-07,0.0,7.0,1.0,8.0
2013-08-08,0.0,8.0,3.0,11.0
2013-08-09,0.0,8.0,1.0,9.0
2013-08-10,0.0,7.0,2.0,9.0
2013-08-11,0.0,1.0,1.0,2.0
2013-08-12,1.0,8.0,0.0,9.0
2013-08-13,0.0,18.0,3.0,21.0
2013-08-14,2.0,11.0,0.0,13.0
2013-08-15,0.0,5.0,1.0,6.0
2013-08-16,0.0,5.0,2.0,7.0
2013-08-17,0.0,1.0,2.0,3.0
2013-08-18,0.0,0.0,1.0,1.0
2013-08-19,1.0,13.0,4.0,18.0
2013-08-20,0.0,13.0,2.0,15.0
2013-08-21,0.0,11.0,0.0,11.0
2013-08-22,0.0,5.0,2.0,7.0
2013-08-23,0.0,9.0,6.0,15.0
2013-08-24,0.0,3.0,4.0,7.0
2013-08-25,0.0,2.0,0.0,2.0
2013-08-26,0.0,5.0,5.0,10.0
2013-08-27,0.0,8.0,5.0,13.0
2013-08-28,1.0,16.0,0.0,17.0
2013-08-29,0.0,11.0,11.0,22.0
2013-08-30,0.0,7.0,2.0,9.0
2013-08-31,0.0,0.0,1.0,1.0
2013-09-01,0.0,5.0,0.0,5.0
2013-09-02,0.0,3.0,0.0,3.0
2013-09-03,0.0,9.0,0.0,9.0
2013-09-04,0.0,5.0,3.0,8.0
2013-09-05,0.0,18.0,10.0,28.0
2013-09-06,0.0,11.0,5.0,16.0
2013-09-07,0.0,7.0,2.0,9.0
2013-09-08,0.0,4.0,0.0,4.0
2013-09-09,1.0,8.0,4.0,13.0
2013-09-10,1.0,28.0,5.0,34.0
2013-09-11,0.0,11.0,8.0,19.0
2013-09-12,1.0,4.0,3.0,8.0
2013-09-13,0.0,8.0,1.0,9.0
2013-09-14,0.0,7.0,0.0,7.0
2013-09-15,0.0,3.0,0.0,3.0
2013-09-16,1.0,9.0,3.0,13.0
2013-09-17,0.0,13.0,1.0,14.0
2013-09-18,4.0,15.0,2.0,21.0
2013-09-19,7.0,22.0,8.0,37.0
2013-09-20,1.0,6.0,2.0,9.0
2013-09-21,1.0,4.0,0.0,5.0
2013-09-22,0.0,9.0,0.0,9.0
2013-09-23,1.0,10.0,5.0,16.0
2013-09-24,0.0,19.0,8.0,27.0
2013-09-25,3.0,12.0,5.0,20.0
2013-09-26,0.0,10.0,1.0,11.0
2013-09-27,0.0,12.0,4.0,16.0
2013-09-28,2.0,7.0,3.0,12.0
2013-09-29,1.0,0.0,0.0,1.0
2013-09-30,1.0,7.0,5.0,13.0
2013-10-01,0.0,15.0,10.0,25.0
2013-10-02,0.0,12.0,0.0,12.0
2013-10-03,0.0,14.0,4.0,18.0
2013-10-04,0.0,8.0,6.0,14.0
2013-10-05,0.0,1.0,0.0,1.0
2013-10-06,0.0,0.0,1.0,1.0
2013-10-07,10.0,7.0,0.0,17.0
2013-10-08,1.0,9.0,5.0,15.0
2013-10-09,0.0,11.0,1.0,12.0
2013-10-10,0.0,9.0,5.0,14.0
2013-10-11,1.0,4.0,3.0,8.0
2013-10-12,0.0,1.0,1.0,2.0
2013-10-13,0.0,5.0,1.0,6.0
2013-10-14,0.0,17.0,4.0,21.0
2013-10-15,3.0,8.0,1.0,12.0
2013-10-16,3.0,14.0,9.0,26.0
2013-10-17,78.0,103.0,39.0,220.0
2013-10-18,23.0,31.0,7.0,61.0
2013-10-19,0.0,5.0,1.0,6.0
2013-10-20,2.0,8.0,2.0,12.0
2013-10-21,13.0,24.0,7.0,44.0
2013-10-22,6.0,17.0,6.0,29.0
2013-10-23,3.0,6.0,6.0,15.0
2013-10-24,0.0,20.0,6.0,26.0
2013-10-25,3.0,25.0,5.0,33.0
2013-10-26,3.0,5.0,0.0,8.0
2013-10-27,1.0,6.0,2.0,9.0
2013-10-28,0.0,6.0,9.0,15.0
2013-10-29,5.0,9.0,7.0,21.0
2013-10-30,1.0,10.0,5.0,16.0
2013-10-31,1.0,15.0,1.0,17.0
2013-11-01,5.0,9.0,1.0,15.0
2013-11-02,2.0,7.0,0.0,9.0
2013-11-03,0.0,2.0,1.0,3.0
2013-11-04,3.0,10.0,3.0,16.0
2013-11-05,7.0,14.0,3.0,24.0
2013-11-06,1.0,30.0,11.0,42.0
2013-11-07,0.0,17.0,9.0,26.0
2013-11-08,1.0,20.0,2.0,23.0
2013-11-09,0.0,8.0,0.0,8.0
2013-11-10,0.0,4.0,0.0,4.0
2013-11-11,1.0,24.0,4.0,29.0
2013-11-12,0.0,27.0,3.0,30.0
2013-11-13,1.0,24.0,10.0,35.0
2013-11-14,4.0,41.0,5.0,50.0
2013-11-15,5.0,20.0,4.0,29.0
2013-11-16,6.0,15.0,0.0,21.0
2013-11-17,2.0,21.0,2.0,25.0
2013-11-18,64.0,13.0,2.0,79.0
2013-11-19,14.0,34.0,8.0,56.0
2013-11-20,4.0,30.0,10.0,44.0
2013-11-21,4.0,31.0,12.0,47.0
2013-11-22,2.0,28.0,10.0,40.0
2013-11-23,1.0,9.0,0.0,10.0
2013-11-24,0.0,6.0,4.0,10.0
2013-11-25,2.0,22.0,11.0,35.0
2013-11-26,2.0,22.0,6.0,30.0
2013-11-27,0.0,37.0,2.0,39.0
2013-11-28,0.0,6.0,1.0,7.0
2013-11-29,3.0,7.0,1.0,11.0
2013-11-30,1.0,15.0,0.0,16.0
2013-12-01,6.0,4.0,1.0,11.0
2013-12-02,15.0,37.0,7.0,59.0
2013-12-03,7.0,38.0,5.0,50.0
2013-12-04,5.0,36.0,9.0,50.0
2013-12-05,2.0,19.0,9.0,30.0
2013-12-06,4.0,24.0,2.0,30.0
2013-12-07,0.0,8.0,0.0,8.0
2013-12-08,1.0,9.0,0.0,10.0
2013-12-09,4.0,8.0,3.0,15.0
2013-12-10,4.0,17.0,6.0,27.0
2013-12-11,5.0,23.0,13.0,41.0
2013-12-12,8.0,11.0,4.0,23.0
2013-12-13,1.0,12.0,2.0,15.0
2013-12-14,0.0,6.0,0.0,6.0
2013-12-15,0.0,10.0,0.0,10.0
2013-12-16,2.0,16.0,5.0,23.0
2013-12-17,1.0,15.0,6.0,22.0
2013-12-18,3.0,29.0,4.0,36.0
2013-12-19,0.0,20.0,3.0,23.0
2013-12-20,0.0,15.0,2.0,17.0
2013-12-21,0.0,6.0,2.0,8.0
2013-12-22,0.0,4.0,0.0,4.0
2013-12-23,0.0,35.0,9.0,44.0
2013-12-24,0.0,27.0,1.0,28.0
2013-12-25,0.0,10.0,0.0,10.0
2013-12-26,1.0,18.0,0.0,19.0
2013-12-27,0.0,21.0,10.0,31.0
2013-12-28,0.0,10.0,4.0,14.0
2013-12-29,0.0,15.0,2.0,17.0
2013-12-30,0.0,16.0,8.0,24.0
2013-12-31,0.0,19.0,6.0,25.0
2014-01-01,0.0,16.0,4.0,20.0
2014-01-02,1.0,24.0,1.0,26.0
2014-01-03,4.0,36.0,4.0,44.0
2014-01-04,0.0,11.0,0.0,11.0
2014-01-05,0.0,22.0,10.0,32.0
2014-01-06,1.0,25.0,7.0,33.0
2014-01-07,5.0,94.0,66.0,165.0
2014-01-08,4.0,48.0,21.0,73.0
2014-01-09,1.0,30.0,10.0,41.0
2014-01-10,7.0,54.0,9.0,70.0
2014-01-11,3.0,18.0,1.0,22.0
2014-01-12,1.0,15.0,5.0,21.0
2014-01-13,5.0,36.0,3.0,44.0
2014-01-14,5.0,32.0,5.0,42.0
2014-01-15,2.0,44.0,5.0,51.0
2014-01-16,33.0,156.0,71.0,260.0
2014-01-17,6.0,23.0,7.0,36.0
2014-01-18,3.0,18.0,1.0,22.0
2014-01-19,0.0,16.0,2.0,18.0
2014-01-20,0.0,9.0,0.0,9.0
2014-01-21,6.0,29.0,6.0,41.0
2014-01-22,3.0,27.0,2.0,32.0
2014-01-23,3.0,11.0,4.0,18.0
2014-01-24,1.0,14.0,3.0,18.0
2014-01-25,0.0,14.0,2.0,16.0
2014-01-26,0.0,7.0,0.0,7.0
2014-01-27,1.0,19.0,1.0,21.0
2014-01-28,1.0,19.0,3.0,23.0
2014-01-29,2.0,16.0,2.0,20.0
2014-01-30,5.0,9.0,3.0,17.0
2014-01-31,3.0,10.0,3.0,16.0
2014-02-01,0.0,4.0,0.0,4.0
2014-02-02,2.0,7.0,1.0,10.0
2014-02-03,1.0,8.0,2.0,11.0
2014-02-04,5.0,5.0,2.0,12.0
2014-02-05,1.0,16.0,3.0,20.0
2014-02-06,2.0,8.0,9.0,19.0
2014-02-07,8.0,20.0,5.0,33.0
2014-02-08,0.0,6.0,0.0,6.0
2014-02-09,0.0,3.0,0.0,3.0
2014-02-10,6.0,22.0,6.0,34.0
2014-02-11,5.0,20.0,8.0,33.0
2014-02-12,3.0,22.0,14.0,39.0
2014-02-13,7.0,58.0,9.0,74.0
2014-02-14,4.0,53.0,18.0,75.0
2014-02-15,1.0,30.0,13.0,44.0
2014-02-16,1.0,17.0,6.0,24.0
2014-02-17,2.0,37.0,7.0,46.0
2014-02-18,1.0,38.0,14.0,53.0
2014-02-19,7.0,28.0,9.0,44.0
2014-02-20,4.0,23.0,4.0,31.0
2014-02-21,19.0,28.0,9.0,56.0
2014-02-22,5.0,27.0,5.0,37.0
2014-02-23,1.0,19.0,1.0,21.0
2014-02-24,15.0,54.0,22.0,91.0
2014-02-25,1.0,32.0,4.0,37.0
2014-02-26,4.0,23.0,6.0,33.0
2014-02-27,2.0,18.0,5.0,25.0
2014-02-28,2.0,22.0,28.0,52.0
2014-03-01,1.0,11.0,6.0,18.0
2014-03-02,0.0,23.0,5.0,28.0
2014-03-03,5.0,30.0,4.0,39.0
2014-03-04,3.0,26.0,16.0,45.0
2014-03-05,0.0,22.0,3.0,25.0
2014-03-06,2.0,20.0,39.0,61.0
2014-03-07,5.0,26.0,14.0,45.0
2014-03-08,0.0,17.0,3.0,20.0
2014-03-09,2.0,16.0,7.0,25.0
2014-03-10,2.0,34.0,8.0,44.0
2014-03-11,1.0,34.0,6.0,41.0
2014-03-12,3.0,36.0,24.0,63.0
2014-03-13,3.0,30.0,5.0,38.0
2014-03-14,5.0,40.0,12.0,57.0
2014-03-15,2.0,15.0,3.0,20.0
2014-03-16,1.0,13.0,0.0,14.0
2014-03-17,2.0,29.0,9.0,40.0
2014-03-18,3.0,26.0,8.0,37.0
2014-03-19,5.0,43.0,23.0,71.0
2014-03-20,4.0,48.0,33.0,85.0
2014-03-21,11.0,37.0,16.0,64.0
2014-03-22,2.0,17.0,9.0,28.0
2014-03-23,0.0,18.0,1.0,19.0
2014-03-24,3.0,29.0,14.0,46.0
2014-03-25,3.0,36.0,4.0,43.0
2014-03-26,6.0,48.0,6.0,60.0
2014-03-27,4.0,26.0,9.0,39.0
2014-03-28,1.0,30.0,6.0,37.0
2014-03-29,2.0,16.0,2.0,20.0
2014-03-30,2.0,21.0,2.0,25.0
2014-03-31,0.0,53.0,6.0,59.0
2014-04-01,2.0,45.0,4.0,51.0
2014-04-02,1.0,42.0,3.0,46.0
2014-04-03,5.0,65.0,17.0,87.0
2014-04-04,2.0,58.0,23.0,83.0
2014-04-05,3.0,37.0,4.0,44.0
2014-04-06,2.0,34.0,0.0,36.0
2014-04-07,1.0,53.0,4.0,58.0
2014-04-08,10.0,119.0,9.0,138.0
2014-04-09,1.0,50.0,2.0,53.0
2014-04-10,2.0,66.0,19.0,87.0
2014-04-11,8.0,49.0,19.0,76.0
2014-04-12,1.0,51.0,15.0,67.0
2014-04-13,1.0,15.0,7.0,23.0
2014-04-14,4.0,49.0,11.0,64.0
2014-04-15,2.0,41.0,5.0,48.0
2014-04-16,33.0,90.0,11.0,134.0
2014-04-17,1009.0,213.0,40.0,1262.0
2014-04-18,22.0,65.0,4.0,91.0
2014-04-19,7.0,36.0,1.0,44.0
2014-04-20,3.0,29.0,2.0,34.0
2014-04-21,8.0,65.0,19.0,92.0
2014-04-22,3.0,31.0,13.0,47.0
2014-04-23,6.0,34.0,4.0,44.0
2014-04-24,2.0,54.0,14.0,70.0
2014-04-25,1.0,39.0,10.0,50.0
2014-04-26,5.0,22.0,1.0,28.0
2014-04-27,3.0,4.0,8.0,15.0
2014-04-28,2.0,17.0,4.0,23.0
2014-04-29,9.0,45.0,5.0,59.0
2014-04-30,6.0,28.0,8.0,42.0
2014-05-01,14.0,34.0,28.0,76.0
2014-05-02,0.0,36.0,14.0,50.0
2014-05-03,9.0,23.0,5.0,37.0
2014-05-04,3.0,9.0,13.0,25.0
2014-05-05,2.0,25.0,17.0,44.0
2014-05-06,3.0,44.0,9.0,56.0
2014-05-07,3.0,39.0,18.0,60.0
2014-05-08,1.0,15.0,7.0,23.0
2014-05-09,0.0,9.0,4.0,13.0
2014-05-10,0.0,5.0,0.0,5.0
2014-05-11,0.0,3.0,0.0,3.0
2014-05-12,0.0,28.0,4.0,32.0
2014-05-13,1.0,22.0,5.0,28.0
2014-05-14,1.0,34.0,5.0,40.0
2014-05-15,0.0,30.0,3.0,33.0
2014-05-16,0.0,37.0,2.0,39.0
2014-05-17,0.0,5.0,0.0,5.0
2014-05-18,1.0,5.0,2.0,8.0
2014-05-19,0.0,11.0,3.0,14.0
2014-05-20,0.0,23.0,5.0,28.0
2014-05-21,1.0,38.0,6.0,45.0
2014-05-22,2.0,22.0,11.0,35.0
2014-05-23,0.0,40.0,2.0,42.0
2014-05-24,0.0,16.0,1.0,17.0
2014-05-25,0.0,22.0,0.0,22.0
2014-05-26,0.0,33.0,0.0,33.0
2014-05-27,1.0,19.0,1.0,21.0
2014-05-28,2.0,30.0,6.0,38.0
2014-05-29,7.0,35.0,12.0,54.0
2014-05-30,1.0,14.0,6.0,21.0
2014-05-31,0.0,5.0,0.0,5.0
2014-06-01,0.0,7.0,0.0,7.0
2014-06-02,3.0,22.0,1.0,26.0
2014-06-03,0.0,22.0,1.0,23.0
2014-06-04,0.0,52.0,47.0,99.0
2014-06-05,4.0,53.0,11.0,68.0
2014-06-06,1.0,37.0,12.0,50.0
2014-06-07,0.0,8.0,3.0,11.0
2014-06-08,0.0,10.0,0.0,10.0
2014-06-09,1.0,16.0,3.0,20.0
2014-06-10,0.0,25.0,3.0,28.0
2014-06-11,0.0,32.0,4.0,36.0
2014-06-12,2.0,27.0,2.0,31.0
2014-06-13,3.0,24.0,0.0,27.0
2014-06-14,1.0,6.0,1.0,8.0
2014-06-15,0.0,2.0,8.0,10.0
2014-06-16,3.0,13.0,1.0,17.0
2014-06-17,2.0,11.0,4.0,17.0
2014-06-18,0.0,18.0,2.0,20.0
2014-06-19,3.0,21.0,5.0,29.0
2014-06-20,2.0,29.0,6.0,37.0
2014-06-21,0.0,12.0,2.0,14.0
2014-06-22,0.0,4.0,1.0,5.0
2014-06-23,0.0,17.0,1.0,18.0
2014-06-24,1.0,33.0,2.0,36.0
2014-06-25,4.0,23.0,12.0,39.0
2014-06-26,0.0,21.0,4.0,25.0
2014-06-27,5.0,42.0,2.0,49.0
2014-06-28,1.0,8.0,0.0,9.0
2014-06-29,0.0,14.0,3.0,17.0
2014-06-30,1.0,28.0,2.0,31.0
2014-07-01,2.0,39.0,11.0,52.0
2014-07-02,4.0,42.0,9.0,55.0
2014-07-03,1.0,43.0,14.0,58.0
2014-07-04,0.0,25.0,4.0,29.0
2014-07-05,1.0,24.0,6.0,31.0
2014-07-06,3.0,46.0,11.0,60.0
2014-07-07,9.0,40.0,6.0,55.0
2014-07-08,1.0,19.0,11.0,31.0
2014-07-09,0.0,28.0,14.0,42.0
2014-07-10,11.0,88.0,14.0,113.0
2014-07-11,13.0,42.0,12.0,67.0
2014-07-12,4.0,5.0,1.0,10.0
2014-07-13,0.0,13.0,0.0,13.0
2014-07-14,1.0,63.0,23.0,87.0
2014-07-15,5.0,72.0,23.0,100.0
2014-07-16,8.0,79.0,20.0,107.0
2014-07-17,19.0,184.0,97.0,300.0
2014-07-18,5.0,79.0,47.0,131.0
2014-07-19,2.0,12.0,1.0,15.0
2014-07-20,0.0,25.0,12.0,37.0
2014-07-21,4.0,48.0,20.0,72.0
2014-07-22,1.0,36.0,9.0,46.0
2014-07-23,5.0,55.0,5.0,65.0
2014-07-24,1.0,41.0,11.0,53.0
2014-07-25,4.0,32.0,5.0,41.0
2014-07-26,0.0,12.0,0.0,12.0
2014-07-27,0.0,4.0,0.0,4.0
2014-07-28,0.0,27.0,6.0,33.0
2014-07-29,4.0,31.0,10.0,45.0
2014-07-30,4.0,22.0,3.0,29.0
2014-07-31,9.0,19.0,0.0,28.0
2014-08-01,0.0,30.0,10.0,40.0
2014-08-02,1.0,23.0,1.0,25.0
2014-08-03,1.0,13.0,0.0,14.0
2014-08-04,0.0,8.0,2.0,10.0
2014-08-05,2.0,8.0,0.0,10.0
2014-08-06,1.0,11.0,1.0,13.0
2014-08-07,11.0,45.0,1.0,57.0
2014-08-08,7.0,13.0,3.0,23.0
2014-08-09,0.0,10.0,2.0,12.0
2014-08-10,0.0,1.0,0.0,1.0
2014-08-11,1.0,13.0,0.0,14.0
2014-08-12,3.0,7.0,1.0,11.0
2014-08-13,3.0,40.0,9.0,52.0
2014-08-14,1.0,11.0,3.0,15.0
2014-08-15,1.0,16.0,2.0,19.0
2014-08-16,0.0,29.0,0.0,29.0
2014-08-17,0.0,1.0,0.0,1.0
2014-08-18,1.0,6.0,0.0,7.0
2014-08-19,0.0,24.0,5.0,29.0
2014-08-20,0.0,13.0,4.0,17.0
2014-08-21,0.0,16.0,4.0,20.0
2014-08-22,1.0,6.0,2.0,9.0
2014-08-23,0.0,1.0,0.0,1.0
2014-08-24,0.0,3.0,1.0,4.0
2014-08-25,1.0,26.0,4.0,31.0
2014-08-26,0.0,26.0,3.0,29.0
2014-08-27,2.0,54.0,19.0,75.0
2014-08-28,4.0,29.0,16.0,49.0
2014-08-29,0.0,46.0,5.0,51.0
2014-08-30,0.0,15.0,1.0,16.0
2014-08-31,0.0,0.0,0.0,0.0
2014-09-01,0.0,19.0,0.0,19.0
2014-09-02,0.0,15.0,1.0,16.0
2014-09-03,0.0,16.0,18.0,34.0
2014-09-04,0.0,8.0,9.0,17.0
2014-09-05,0.0,8.0,2.0,10.0
2014-09-06,0.0,0.0,1.0,1.0
2014-09-07,0.0,0.0,0.0,0.0
2014-09-08,0.0,12.0,4.0,16.0
2014-09-09,0.0,19.0,16.0,35.0
2014-09-10,1.0,21.0,2.0,24.0
2014-09-11,4.0,13.0,1.0,18.0
2014-09-12,3.0,13.0,4.0,20.0
2014-09-13,0.0,31.0,0.0,31.0
2014-09-14,0.0,3.0,0.0,3.0
2014-09-15,0.0,40.0,7.0,47.0
2014-09-16,2.0,23.0,15.0,40.0
2014-09-17,2.0,15.0,2.0,19.0
2014-09-18,0.0,1.0,0.0,1.0
