,NUM_NEG,NUM_NEU,NUM_POS,TW
2014-05-30,2.0,41.0,4.0,47.0
2014-05-31,11.0,59.0,75.0,145.0
2014-06-01,3.0,47.0,30.0,80.0
2014-06-02,3.0,85.0,25.0,113.0
2014-06-03,3.0,50.0,2.0,55.0
2014-06-04,3.0,50.0,4.0,57.0
2014-06-05,2.0,38.0,3.0,43.0
2014-06-06,5.0,33.0,8.0,46.0
2014-06-07,1.0,16.0,18.0,35.0
2014-06-08,0.0,31.0,7.0,38.0
2014-06-09,2.0,34.0,6.0,42.0
2014-06-10,1.0,43.0,16.0,60.0
2014-06-11,1.0,77.0,8.0,86.0
2014-06-12,6.0,77.0,5.0,88.0
2014-06-13,10.0,52.0,8.0,70.0
2014-06-14,13.0,20.0,6.0,39.0
2014-06-15,1.0,18.0,6.0,25.0
2014-06-16,5.0,47.0,28.0,80.0
2014-06-17,3.0,35.0,25.0,63.0
2014-06-18,0.0,38.0,5.0,43.0
2014-06-19,1.0,19.0,6.0,26.0
2014-06-20,2.0,35.0,4.0,41.0
2014-06-21,2.0,7.0,1.0,10.0
2014-06-22,2.0,69.0,0.0,71.0
2014-06-23,0.0,85.0,5.0,90.0
2014-06-24,2.0,53.0,8.0,63.0
2014-06-25,2.0,37.0,11.0,50.0
2014-06-26,0.0,26.0,7.0,33.0
2014-06-27,0.0,19.0,3.0,22.0
2014-06-28,1.0,31.0,1.0,33.0
2014-06-29,0.0,12.0,4.0,16.0
2014-06-30,2.0,31.0,10.0,43.0
2014-07-01,2.0,41.0,8.0,51.0
2014-07-02,1.0,38.0,8.0,47.0
2014-07-03,3.0,37.0,5.0,45.0
2014-07-04,0.0,31.0,16.0,47.0
2014-07-05,0.0,21.0,9.0,30.0
2014-07-06,0.0,46.0,2.0,48.0
2014-07-07,12.0,61.0,12.0,85.0
2014-07-08,2.0,17.0,12.0,31.0
2014-07-09,7.0,38.0,10.0,55.0
2014-07-10,48.0,104.0,23.0,175.0
2014-07-11,21.0,52.0,6.0,79.0
2014-07-12,4.0,6.0,0.0,10.0
2014-07-13,0.0,21.0,1.0,22.0
2014-07-14,4.0,97.0,7.0,108.0
2014-07-15,7.0,57.0,11.0,75.0
2014-07-16,5.0,96.0,18.0,119.0
2014-07-17,3.0,62.0,31.0,96.0
2014-07-18,0.0,34.0,1.0,35.0
2014-07-19,0.0,25.0,1.0,26.0
2014-07-20,0.0,15.0,3.0,18.0
2014-07-21,2.0,46.0,3.0,51.0
2014-07-22,5.0,33.0,4.0,42.0
2014-07-23,2.0,24.0,5.0,31.0
2014-07-24,9.0,53.0,7.0,69.0
2014-07-25,4.0,55.0,4.0,63.0
2014-07-26,1.0,9.0,1.0,11.0
2014-07-27,0.0,5.0,0.0,5.0
2014-07-28,0.0,38.0,1.0,39.0
2014-07-29,2.0,17.0,4.0,23.0
2014-07-30,1.0,28.0,5.0,34.0
2014-07-31,5.0,19.0,0.0,24.0
2014-08-01,3.0,48.0,5.0,56.0
2014-08-02,0.0,19.0,2.0,21.0
2014-08-03,3.0,44.0,1.0,48.0
2014-08-04,0.0,46.0,4.0,50.0
2014-08-05,4.0,24.0,6.0,34.0
2014-08-06,2.0,26.0,1.0,29.0
2014-08-07,0.0,29.0,4.0,33.0
2014-08-08,2.0,50.0,37.0,89.0
2014-08-09,1.0,44.0,6.0,51.0
2014-08-10,0.0,16.0,4.0,20.0
2014-08-11,3.0,42.0,8.0,53.0
2014-08-12,4.0,54.0,9.0,67.0
2014-08-13,1.0,60.0,45.0,106.0
2014-08-14,5.0,68.0,44.0,117.0
2014-08-15,1.0,64.0,21.0,86.0
2014-08-16,0.0,27.0,3.0,30.0
2014-08-17,1.0,24.0,8.0,33.0
2014-08-18,6.0,172.0,37.0,215.0
2014-08-19,26.0,684.0,618.0,1328.0
2014-08-20,31.0,271.0,152.0,454.0
2014-08-21,12.0,317.0,63.0,392.0
2014-08-22,13.0,182.0,29.0,224.0
2014-08-23,3.0,48.0,7.0,58.0
2014-08-24,1.0,31.0,3.0,35.0
2014-08-25,1.0,74.0,36.0,111.0
2014-08-26,2.0,61.0,16.0,79.0
2014-08-27,10.0,50.0,12.0,72.0
2014-08-28,5.0,48.0,27.0,80.0
2014-08-29,7.0,111.0,36.0,154.0
2014-08-30,1.0,41.0,7.0,49.0
2014-08-31,0.0,8.0,7.0,15.0
2014-09-01,2.0,64.0,7.0,73.0
2014-09-02,125.0,479.0,68.0,672.0
2014-09-03,93.0,291.0,50.0,434.0
2014-09-04,21.0,190.0,23.0,234.0
2014-09-05,9.0,84.0,13.0,106.0
2014-09-06,3.0,66.0,6.0,75.0
2014-09-07,2.0,54.0,7.0,63.0
2014-09-08,9.0,232.0,22.0,263.0
2014-09-09,46.0,339.0,10.0,395.0
2014-09-10,18.0,76.0,12.0,106.0
2014-09-11,2.0,84.0,6.0,92.0
2014-09-12,5.0,75.0,15.0,95.0
2014-09-13,0.0,39.0,0.0,39.0
2014-09-14,0.0,29.0,2.0,31.0
2014-09-15,7.0,61.0,4.0,72.0
2014-09-16,0.0,49.0,14.0,63.0
2014-09-17,7.0,43.0,19.0,69.0
2014-09-18,0.0,3.0,1.0,4.0
