,HIGH,CLOSE,OPEN,LOW
2014-01-10,100.63,100.53,100.0,99.12
2014-01-13,100.1,98.5,99.91,98.27
2014-01-14,99.27,99.11,98.8,98.65
2014-01-15,99.35,98.78,99.16,98.63
2014-01-16,99.04,98.95,98.79,98.25
2014-01-17,100.34,99.16,99.2,98.67
2014-01-20,,,,
2014-01-21,98.89,98.46,98.65,98.04
2014-01-22,98.95,97.92,98.79,97.84
2014-01-23,97.39,96.96,97.23,96.01
2014-01-24,96.25,94.86,96.18,94.82
2014-01-27,95.59,94.92,95.07,94.75
2014-01-28,95.92,95.64,95.45,94.77
2014-01-29,96.2,95.12,95.01,94.65
2014-01-30,94.95,93.98,93.99,93.06
2014-01-31,93.29,92.1,92.93,91.7
2014-02-03,92.31,90.06,91.92,89.64
2014-02-04,90.64,90.02,90.38,89.39
2014-02-05,90.61,89.59,90.28,89.38
2014-02-06,90.19,89.74,89.46,89.25
2014-02-07,90.63,90.55,90.24,89.75
2014-02-10,90.62,89.51,90.62,89.36
2014-02-11,91.0,90.77,89.56,89.4
2014-02-12,91.86,91.11,91.07,90.64
2014-02-13,91.65,91.38,90.53,90.4
2014-02-14,94.43,94.11,91.81,91.54
2014-02-17,,,,
2014-02-18,94.73,94.07,94.06,93.36
2014-02-19,95.29,93.94,93.92,93.83
2014-02-20,95.77,95.38,93.89,93.75
2014-02-21,95.58,95.03,95.52,94.94
2014-02-24,97.25,96.42,95.51,95.41
2014-02-25,96.97,96.31,96.54,95.96
2014-02-26,96.86,95.81,96.56,95.53
2014-02-27,96.05,95.91,95.66,95.16
2014-02-28,96.83,96.29,95.99,95.76
2014-03-03,96.54,95.5,95.75,94.83
2014-03-04,96.86,96.47,96.59,95.87
2014-03-05,95.29,93.79,95.2,93.39
2014-03-06,93.94,93.77,93.61,93.26
2014-03-07,95.06,94.98,94.37,93.99
2014-03-10,95.55,95.53,95.15,94.66
2014-03-11,95.59,94.01,95.36,93.52
2014-03-12,94.47,94.2,93.64,93.55
2014-03-13,94.57,93.66,94.39,93.33
2014-03-14,94.22,93.46,93.59,93.29
2014-03-17,94.53,94.32,93.81,93.75
2014-03-18,95.26,94.69,94.45,94.07
2014-03-19,95.06,93.74,94.93,93.13
2014-03-20,94.74,94.59,93.46,93.01
2014-03-21,95.99,94.33,95.51,94.33
2014-03-24,95.1,94.64,94.76,94.48
2014-03-25,95.82,94.95,95.1,94.8
2014-03-26,95.58,94.7,95.56,94.41
2014-03-27,96.5,96.25,94.61,94.06
2014-03-28,97.97,97.7,96.65,96.47
2014-03-31,98.85,97.68,98.49,97.32
2014-04-01,97.93,97.73,97.66,97.28
2014-04-02,98.06,97.94,97.53,97.18
2014-04-03,98.54,97.9,97.83,97.56
2014-04-04,98.71,97.37,98.3,97.28
2014-04-07,97.53,96.78,97.25,96.75
2014-04-08,97.88,97.46,96.97,96.75
2014-04-09,97.79,97.3,97.75,96.63
2014-04-10,97.78,96.8,96.98,96.24
2014-04-11,97.44,96.71,96.45,96.28
